,HomeTeam,AwayTeam,BbAvH,BbAvD,BbAvA,FTR,AwayTeamGoals,HomeTeamConceded,AwayTeamConceded,HomeTeamGoals,Weekday
3456,Southampton,West Ham,2.89,3.46,2.47,D,2.4,1.2,1.6,1.6,1.0
3457,Watford,Wolves,3.36,3.19,2.33,A,0.4,2.2,1.0,1.6,1.0
3458,Chelsea,Aston Villa,1.3,5.46,11.28,H,1.8,0.4,2.0,1.4,1.0
3459,Leeds,Liverpool,4.34,4.05,1.78,A,2.6,1.0,0.8,1.8,3.0
3460,Everton,Burnley,1.75,3.71,5.01,H,1.4,1.2,1.2,1.4,0.0
3461,Newcastle,Leeds,3.01,3.62,2.33,D,1.6,2.4,1.6,1.6,4.0
3462,Wolves,Brentford,1.9,3.27,4.83,A,1.6,1.8,0.8,0.6,5.0
3463,Burnley,Arsenal,3.82,3.5,2.03,A,1.2,2.4,1.6,0.6,5.0
3464,Liverpool,Crystal Palace,1.22,6.84,14.04,H,1.0,0.4,2.0,1.6,5.0
3465,Man City,Southampton,1.15,8.46,18.55,D,0.8,0.8,2.4,3.4,5.0
3466,Norwich,Watford,2.18,3.39,3.47,A,0.6,2.4,2.4,0.2,5.0
3467,Aston Villa,Everton,2.4,3.36,3.06,H,1.0,1.0,1.4,1.2,5.0
3468,Brighton,Leicester,2.75,3.23,2.73,H,1.4,1.0,1.8,1.6,6.0
3469,West Ham,Man United,4.51,3.9,1.78,A,1.4,1.0,0.6,1.8,6.0
3470,Tottenham,Chelsea,4.89,3.83,1.74,A,1.4,0.4,0.8,1.8,6.0
3471,Chelsea,Man City,2.66,3.26,2.79,A,1.8,0.4,1.4,2.0,5.0
3472,Man United,Aston Villa,1.4,5.08,7.84,A,1.6,1.8,2.2,2.6,5.0
3473,Everton,Norwich,1.63,3.86,5.96,H,0.2,1.0,2.8,1.6,5.0
3474,Leeds,West Ham,3.04,3.67,2.29,A,2.0,1.4,1.0,1.6,5.0
3475,Leicester,Burnley,1.59,4.05,6.12,D,1.4,2.0,1.2,1.4,5.0
3476,Watford,Newcastle,2.27,3.37,3.32,D,1.6,2.0,1.8,1.4,5.0
3477,Brentford,Liverpool,6.96,4.48,1.49,D,3.0,1.0,0.6,1.2,5.0
3478,Southampton,Wolves,2.65,3.24,2.83,A,0.6,1.0,1.0,1.4,6.0
3479,Arsenal,Tottenham,2.28,3.31,3.35,H,1.6,0.8,2.0,1.2,6.0
3480,Crystal Palace,Brighton,3.04,3.15,2.54,D,0.8,1.4,1.2,1.4,0.0
3481,Man United,Everton,1.5,4.38,7.08,D,0.8,1.6,2.0,2.4,2.0
3482,Burnley,Norwich,1.88,3.61,4.33,D,0.0,2.2,2.8,0.4,2.0
3483,Chelsea,Southampton,1.38,4.9,8.92,H,0.6,0.6,2.0,1.6,2.0
3484,Leeds,Watford,1.76,3.9,4.63,H,1.2,1.8,2.0,1.8,2.0
3485,Wolves,Newcastle,1.69,4.0,5.02,H,1.6,1.4,1.8,0.6,2.0
3486,Brighton,Arsenal,3.05,3.22,2.5,D,1.0,1.2,1.6,1.6,2.0
3487,Crystal Palace,Leicester,3.11,3.41,2.36,D,1.4,1.2,2.0,1.6,2.0
3488,Tottenham,Aston Villa,2.12,3.53,3.5,H,1.4,1.0,2.0,1.0,2.0
3489,West Ham,Brentford,1.82,3.62,4.67,A,1.0,1.2,0.6,2.0,2.0
3490,Liverpool,Man City,2.9,3.53,2.43,D,1.6,0.2,1.4,2.0,2.0
3491,Watford,Liverpool,8.67,5.33,1.36,A,2.8,2.0,0.8,1.2,5.0
3492,Aston Villa,Wolves,2.25,3.28,3.42,A,0.6,0.4,0.8,1.6,5.0
3493,Leicester,Man United,3.49,3.59,2.1,H,1.8,2.2,0.8,1.4,5.0
3494,Man City,Burnley,1.12,9.47,22.12,H,1.0,0.4,1.6,3.2,5.0
3495,Norwich,Brighton,3.67,3.34,2.13,D,1.0,2.8,1.2,0.4,5.0
3496,Southampton,Leeds,2.4,3.52,2.93,H,1.8,1.0,1.4,0.8,5.0
3497,Brentford,Chelsea,6.37,3.84,1.6,A,1.8,1.6,0.8,1.4,5.0
3498,Everton,West Ham,2.52,3.35,2.89,A,2.0,0.6,1.0,1.8,6.0
3499,Newcastle,Tottenham,3.51,3.58,2.09,A,1.4,2.2,2.2,1.8,6.0
3500,Arsenal,Crystal Palace,1.65,3.87,5.65,D,0.6,0.8,2.6,1.8,0.0
3501,Arsenal,Aston Villa,1.91,3.73,4.05,H,1.2,1.0,1.8,1.6,4.0
3502,Chelsea,Norwich,1.19,7.07,17.21,H,0.0,0.6,2.6,2.2,5.0
3503,Crystal Palace,Newcastle,1.97,3.61,3.88,D,1.0,1.2,1.8,1.4,5.0
3504,Everton,Watford,1.67,3.86,5.49,A,1.0,0.6,1.6,1.8,5.0
3505,Leeds,Wolves,2.57,3.37,2.79,D,1.2,1.6,0.8,1.4,5.0
3506,Southampton,Burnley,2.0,3.54,3.87,D,0.6,0.8,2.0,0.4,5.0
3507,Brighton,Man City,7.71,4.77,1.42,A,1.2,1.0,1.2,1.4,5.0
3508,Brentford,Leicester,2.63,3.39,2.72,A,1.4,1.8,2.2,1.4,6.0
3509,West Ham,Tottenham,2.35,3.49,3.01,H,1.8,1.4,2.0,2.2,6.0
3510,Man United,Liverpool,3.06,3.66,2.27,A,3.4,1.0,0.6,2.2,6.0
3511,Leicester,Arsenal,2.47,3.47,2.87,A,0.8,1.8,1.6,1.8,5.0
3512,Burnley,Brentford,2.66,3.24,2.78,H,1.4,1.4,0.6,0.4,5.0
3513,Liverpool,Brighton,1.24,6.49,12.11,D,0.8,0.6,0.8,2.0,5.0
3514,Man City,Crystal Palace,1.16,8.13,18.61,A,0.8,0.0,2.4,3.4,5.0
3515,Newcastle,Chelsea,8.63,4.91,1.38,A,1.6,2.0,0.6,1.6,5.0
3516,Watford,Southampton,3.12,3.37,2.35,A,0.8,2.8,2.2,0.8,5.0
3517,Tottenham,Man United,2.93,3.57,2.37,A,1.6,1.2,1.4,1.0,5.0
3518,Norwich,Leeds,3.44,3.6,2.11,A,1.0,2.0,1.6,0.4,6.0
3519,Aston Villa,West Ham,2.83,3.5,2.48,A,2.0,1.0,0.8,2.0,6.0
3520,Wolves,Everton,2.24,3.28,3.39,H,1.0,1.4,2.2,0.6,0.0
3521,Southampton,Aston Villa,2.02,3.66,3.68,H,1.0,0.8,2.2,0.8,1.0
3522,Man United,Man City,4.69,4.09,1.72,A,1.6,1.8,0.8,2.0,4.0
3523,Brentford,Norwich,1.63,3.92,5.8,A,0.0,1.4,3.0,1.2,4.0
3524,Chelsea,Burnley,1.26,5.94,12.51,D,1.0,0.4,2.2,3.2,4.0
3525,Crystal Palace,Wolves,2.5,3.15,3.08,H,1.4,0.8,0.8,1.4,4.0
3526,Brighton,Newcastle,1.62,3.99,5.76,D,0.8,1.4,2.0,1.0,4.0
3527,Arsenal,Watford,1.39,4.9,8.25,H,1.6,1.2,1.4,1.8,6.0
3528,Everton,Tottenham,3.06,3.28,2.42,D,1.0,1.6,1.8,2.0,6.0
3529,Leeds,Leicester,2.76,3.56,2.5,D,1.6,1.6,2.0,1.0,6.0
3530,West Ham,Liverpool,4.59,4.11,1.72,H,3.8,1.4,0.6,1.8,6.0
3531,Leicester,Chelsea,4.74,3.72,1.78,A,2.0,1.4,0.2,1.4,5.0
3532,Aston Villa,Brighton,2.43,3.31,3.04,H,1.2,1.6,0.8,1.8,5.0
3533,Burnley,Crystal Palace,2.77,3.23,2.7,D,1.2,1.0,2.0,1.0,5.0
3534,Newcastle,Brentford,2.64,3.37,2.72,D,1.2,2.6,1.0,1.4,5.0
3535,Norwich,Southampton,3.63,3.46,2.1,H,1.0,2.0,1.6,0.6,5.0
3536,Watford,Man United,6.22,4.65,1.5,H,1.8,2.2,1.2,0.8,5.0
3537,Wolves,West Ham,3.02,3.27,2.47,H,2.2,1.2,0.8,0.8,5.0
3538,Liverpool,Arsenal,1.48,4.77,6.38,H,0.6,1.0,1.4,2.0,5.0
3539,Man City,Everton,1.18,7.56,15.95,H,1.2,0.4,1.6,2.4,6.0
3540,Tottenham,Leeds,1.73,4.07,4.56,H,1.0,1.4,1.8,0.8,6.0
3541,Arsenal,Newcastle,1.47,4.77,6.61,H,1.0,0.8,1.8,2.0,5.0
3542,Crystal Palace,Aston Villa,2.24,3.37,3.36,A,0.6,0.8,1.8,1.8,5.0
3543,Liverpool,Southampton,1.29,5.99,9.78,H,1.0,1.0,1.4,2.4,5.0
3544,Norwich,Wolves,3.54,3.35,2.17,D,1.4,1.6,1.0,1.0,5.0
3545,Brighton,Leeds,2.11,3.41,3.67,D,1.0,1.6,1.2,0.8,5.0
3546,Brentford,Everton,2.25,3.27,3.4,H,0.8,1.8,1.8,1.0,6.0
3547,Leicester,Watford,1.63,4.15,5.26,H,1.6,2.0,1.2,1.2,6.0
3548,Man City,West Ham,1.3,5.82,10.01,H,1.4,0.4,0.6,2.0,6.0
3549,Chelsea,Man United,1.61,4.12,5.67,D,1.8,0.6,1.8,2.8,6.0
3550,Newcastle,Norwich,1.99,3.63,3.82,D,0.4,2.4,2.2,1.6,1.0
3551,Leeds,Crystal Palace,2.42,3.33,3.06,H,1.8,1.4,2.0,0.8,1.0
3552,Southampton,Leicester,2.43,3.47,2.91,D,1.6,0.6,1.4,0.8,1.0
3553,Watford,Chelsea,10.3,5.43,1.31,A,2.2,2.0,0.2,1.0,1.0
3554,West Ham,Brighton,2.01,3.53,3.79,D,0.8,1.6,1.0,1.6,1.0
3555,Wolves,Burnley,1.95,3.41,4.23,D,1.2,1.0,2.0,1.0,1.0
3556,Aston Villa,Man City,8.6,5.2,1.36,A,2.0,1.6,0.6,1.8,1.0
3557,Everton,Liverpool,7.52,5.05,1.41,A,3.6,1.4,1.2,1.4,1.0
3558,Tottenham,Brentford,1.64,4.07,5.25,H,1.8,1.6,1.6,1.0,4.0
3559,Man United,Arsenal,2.02,3.66,3.66,H,0.6,2.0,1.8,1.0,4.0
3560,West Ham,Chelsea,4.7,3.6,1.82,H,2.4,1.4,0.2,1.4,0.0
3561,Newcastle,Burnley,2.33,3.35,3.19,H,1.0,2.2,1.4,1.4,0.0
3562,Southampton,Brighton,2.45,3.21,3.1,D,0.8,1.0,1.2,1.2,0.0
3563,Wolves,Liverpool,7.73,4.75,1.43,A,3.8,0.8,1.4,1.0,0.0
3564,Watford,Man City,14.65,7.19,1.2,A,2.2,2.0,0.8,1.2,0.0
3565,Leeds,Brentford,1.94,3.62,3.99,D,1.6,0.8,1.8,1.0,2.0
3566,Man United,Crystal Palace,1.57,4.19,6.09,H,1.4,2.2,1.8,0.8,2.0
3567,Tottenham,Norwich,1.41,4.75,8.11,H,0.6,1.6,2.2,1.2,2.0
3568,Aston Villa,Leicester,2.36,3.45,3.03,H,1.6,1.8,1.6,1.8,2.0
3569,Everton,Arsenal,3.38,3.52,2.16,H,1.0,2.0,1.4,1.0,5.0
3570,Brentford,Watford,2.29,3.32,3.34,H,2.0,1.6,1.8,1.2,1.0
3571,Man City,Wolves,1.16,8.11,20.35,H,1.0,0.6,1.0,1.4,4.0
3572,Arsenal,Southampton,1.67,3.99,5.32,H,0.6,0.8,1.8,2.2,4.0
3573,Chelsea,Leeds,1.28,5.95,11.46,H,0.8,0.8,1.0,2.4,4.0
3574,Liverpool,Aston Villa,1.23,6.85,11.92,H,1.0,0.8,1.4,3.0,4.0
3575,Norwich,Man United,7.25,4.73,1.45,A,1.8,1.2,2.0,0.8,4.0
3576,Burnley,West Ham,3.61,3.64,2.05,D,1.6,1.2,1.0,1.4,6.0
3577,Leicester,Newcastle,1.75,4.01,4.56,H,0.8,2.2,1.4,2.0,6.0
3578,Crystal Palace,Everton,2.29,3.21,3.42,H,0.4,1.2,2.0,1.4,6.0
3579,Norwich,Aston Villa,3.37,3.26,2.29,A,0.8,0.8,1.6,0.6,1.0
3580,Man City,Leeds,1.15,8.7,18.17,H,1.0,0.6,1.4,1.6,1.0
3581,Brighton,Wolves,2.32,3.05,3.51,A,0.8,1.2,1.2,0.8,2.0
3582,Crystal Palace,Southampton,2.14,3.38,3.59,D,0.6,1.2,2.4,1.8,2.0
3583,Arsenal,West Ham,2.2,3.58,3.26,H,1.2,0.6,0.8,2.2,2.0
3584,Chelsea,Everton,1.24,6.17,13.27,D,0.6,1.0,2.0,3.0,3.0
3585,Liverpool,Newcastle,1.12,9.52,21.43,H,0.6,0.8,2.0,2.6,3.0
3586,Leeds,Arsenal,3.89,3.78,1.91,A,1.0,0.8,1.8,1.2,5.0
3587,Newcastle,Man City,16.25,7.72,1.18,A,2.6,2.0,1.0,1.4,6.0
3588,Wolves,Chelsea,6.42,3.93,1.58,D,2.2,0.6,0.8,1.0,6.0
3589,Tottenham,Liverpool,5.18,4.5,1.59,D,3.4,1.0,0.8,1.8,6.0
3590,Man City,Leicester,1.18,7.85,14.75,H,1.6,0.6,1.6,2.6,6.0
3591,Norwich,Arsenal,7.73,4.77,1.42,A,1.8,1.2,2.0,0.6,6.0
3592,Tottenham,Crystal Palace,1.72,3.87,4.97,H,1.4,1.2,1.4,1.8,6.0
3593,West Ham,Southampton,1.85,3.8,4.18,A,0.8,1.4,2.2,1.8,6.0
3594,Aston Villa,Chelsea,5.35,3.77,1.7,A,2.0,2.0,0.8,1.6,6.0
3595,Brighton,Brentford,1.95,3.45,4.15,H,1.6,1.2,2.2,0.4,6.0
3596,Newcastle,Man United,6.66,4.58,1.48,D,1.6,2.2,1.8,1.0,0.0
3597,Crystal Palace,Norwich,1.68,3.74,5.68,H,0.6,1.2,2.4,1.8,1.0
3598,Southampton,Tottenham,3.74,3.51,2.05,D,0.8,1.0,1.8,1.4,1.0
3599,Watford,West Ham,3.28,3.58,2.2,A,1.0,2.4,1.2,1.2,1.0
3600,Leicester,Liverpool,7.72,5.72,1.36,H,2.8,1.8,1.2,2.4,1.0
3601,Chelsea,Brighton,1.43,4.5,8.18,D,0.8,1.0,1.2,2.6,2.0
3602,Brentford,Man City,17.6,7.93,1.17,A,3.0,1.2,0.6,1.0,2.0
3603,Man United,Burnley,1.38,4.99,8.54,H,0.6,2.0,1.2,1.0,3.0
3604,Arsenal,Man City,5.91,4.62,1.53,A,2.4,0.2,0.4,2.2,5.0
3605,Watford,Tottenham,5.32,4.17,1.62,A,1.0,2.2,1.4,1.4,5.0
3606,Crystal Palace,West Ham,3.09,3.46,2.33,A,1.0,1.0,1.2,2.2,5.0
3607,Brentford,Aston Villa,3.0,3.31,2.45,H,1.0,1.2,1.2,1.0,1.0
3608,Everton,Brighton,2.78,3.16,2.72,A,1.0,2.2,1.4,1.0,1.0
3609,Leeds,Burnley,2.03,3.57,3.65,H,0.8,1.6,1.4,1.2,1.0
3610,Chelsea,Liverpool,3.06,3.54,2.31,D,1.8,1.2,1.4,1.4,1.0
3611,Man United,Wolves,1.56,4.17,6.08,A,0.4,2.0,0.8,1.4,1.0
3612,Southampton,Brentford,2.11,3.37,3.73,H,1.2,1.2,2.4,1.4,1.0
3613,West Ham,Norwich,1.31,5.52,10.28,H,0.6,1.6,3.0,2.0,3.0
3614,Brighton,Crystal Palace,2.1,3.28,3.91,D,1.0,1.2,1.6,0.8,4.0
3615,Man City,Chelsea,1.72,3.87,5.0,H,2.0,0.8,1.0,3.8,5.0
3616,Newcastle,Watford,2.06,3.62,3.55,D,1.6,1.8,2.0,1.2,5.0
3617,Norwich,Everton,3.74,3.48,2.05,H,0.6,1.8,2.0,0.4,5.0
3618,Wolves,Southampton,2.32,3.16,3.4,H,1.2,0.4,2.6,0.6,5.0
3619,Aston Villa,Man United,2.92,3.49,2.42,D,1.4,2.0,1.2,1.4,5.0
3620,Liverpool,Brentford,1.3,5.68,10.64,H,1.2,0.6,2.6,2.8,6.0
3621,West Ham,Leeds,1.65,4.21,4.98,A,1.0,1.6,2.6,2.2,6.0
3622,Brighton,Chelsea,4.81,3.72,1.77,D,1.4,0.6,1.2,0.8,1.0
3623,Leicester,Tottenham,3.04,3.42,2.36,A,1.0,1.4,0.8,1.8,2.0
3624,Brentford,Man United,4.51,3.64,1.83,A,1.2,1.0,1.6,1.2,2.0
3625,Watford,Norwich,2.07,3.52,3.63,A,0.6,2.2,2.0,1.4,4.0
3626,Everton,Aston Villa,2.75,3.29,2.66,A,1.0,2.6,1.0,1.4,5.0
3627,Brentford,Wolves,3.09,3.05,2.54,A,0.4,1.2,0.6,1.2,5.0
3628,Leeds,Newcastle,2.01,3.72,3.63,A,0.6,1.6,2.2,1.6,5.0
3629,Man United,West Ham,1.91,3.8,3.88,H,1.6,1.2,1.4,1.4,5.0
3630,Southampton,Man City,10.18,6.08,1.28,D,2.4,1.0,0.6,1.8,5.0
3631,Arsenal,Burnley,1.36,4.97,9.11,D,0.6,0.4,1.6,1.8,6.0
3632,Crystal Palace,Liverpool,5.73,4.21,1.58,A,1.8,1.6,1.2,2.2,6.0
3633,Leicester,Brighton,2.55,3.37,2.8,D,1.2,1.6,1.4,2.2,6.0
3634,Chelsea,Tottenham,1.69,3.99,4.96,H,1.0,1.4,0.8,1.6,6.0
3635,Burnley,Watford,2.21,3.27,3.51,D,1.8,1.0,2.0,1.2,0.0
3636,Newcastle,Everton,2.52,3.38,2.88,H,0.6,1.4,2.0,0.8,1.0
3637,West Ham,Watford,1.55,4.3,6.28,H,0.8,1.8,1.6,2.0,1.0
3638,Burnley,Man United,5.82,4.07,1.61,D,1.6,0.8,1.0,1.2,1.0
3639,Man City,Brentford,1.11,9.98,23.47,H,0.6,0.8,2.6,3.4,4.0
3640,Norwich,Crystal Palace,3.5,3.36,2.18,D,0.8,1.8,1.8,0.4,4.0
3641,Tottenham,Southampton,1.61,4.13,5.57,A,1.2,0.6,2.8,2.4,4.0
3642,Aston Villa,Leeds,1.8,3.96,4.26,D,1.2,1.6,2.8,1.6,4.0
3643,Liverpool,Leicester,1.26,6.56,10.5,H,1.8,0.2,2.4,3.0,6.0
3644,Wolves,Arsenal,3.57,3.25,2.2,A,2.4,0.4,2.0,0.8,6.0
3645,Man United,Southampton,1.61,4.22,5.43,D,1.8,0.8,2.4,1.6,4.0
3646,Brentford,Crystal Palace,2.66,3.09,2.92,D,0.4,1.6,1.4,1.2,4.0
3647,Everton,Leeds,2.32,3.64,2.99,H,1.6,1.8,3.0,1.0,4.0
3648,Watford,Brighton,3.7,3.27,2.14,A,1.4,2.6,1.2,0.6,4.0
3649,Norwich,Man City,18.09,7.86,1.17,A,2.2,2.0,0.6,0.6,4.0
3650,Burnley,Liverpool,10.72,5.75,1.29,A,1.6,1.0,1.2,1.4,6.0
3651,Newcastle,Aston Villa,2.72,3.44,2.6,H,1.2,1.4,0.8,1.2,6.0
3652,Tottenham,Wolves,1.68,3.76,5.57,A,0.8,1.0,0.4,2.4,6.0
3653,Leicester,West Ham,2.88,3.58,2.4,D,1.4,1.2,1.2,2.4,6.0
3654,Man United,Brighton,1.78,3.78,4.74,H,1.6,0.6,1.0,1.2,1.0
3655,West Ham,Newcastle,1.7,3.91,5.11,D,0.6,1.6,2.0,2.0,5.0
3656,Arsenal,Brentford,1.46,4.46,7.68,H,0.6,0.4,2.6,1.6,5.0
3657,Aston Villa,Watford,1.67,3.93,5.41,A,0.8,2.2,1.6,1.8,5.0
3658,Brighton,Burnley,1.67,3.74,5.75,A,0.4,0.6,1.4,0.8,5.0
3659,Crystal Palace,Chelsea,5.59,3.9,1.65,A,1.2,1.8,1.2,2.2,5.0
3660,Liverpool,Norwich,1.12,9.63,24.83,H,0.8,0.2,1.8,2.6,5.0
3661,Southampton,Everton,2.08,3.56,3.58,H,0.8,1.2,2.0,1.8,5.0
3662,Man City,Tottenham,1.29,5.87,10.84,A,1.0,0.6,1.0,3.4,5.0
3663,Leeds,Man United,3.91,3.86,1.9,A,1.6,1.6,1.0,1.4,6.0
3664,Wolves,Leicester,2.29,3.28,3.33,H,1.4,0.6,2.6,0.6,6.0
3665,Burnley,Tottenham,4.72,3.73,1.79,H,1.6,1.0,1.4,0.8,2.0
3666,Watford,Crystal Palace,3.2,3.24,2.4,A,0.4,2.6,1.2,0.4,2.0
3667,Liverpool,Leeds,1.16,8.73,16.66,H,1.6,0.4,3.6,2.4,2.0
3668,Arsenal,Wolves,1.65,3.8,5.83,H,1.2,0.6,0.4,1.6,3.0
3669,Southampton,Norwich,1.54,4.37,6.22,H,0.8,0.8,2.2,1.8,4.0
3670,Leeds,Tottenham,4.03,3.96,1.86,A,1.4,2.4,1.4,1.6,5.0
3671,Brentford,Newcastle,2.52,3.17,3.04,A,0.6,1.4,2.0,0.8,5.0
3672,Crystal Palace,Burnley,1.97,3.42,4.19,D,1.0,1.8,1.4,1.6,5.0
3673,Man United,Watford,1.34,5.44,9.04,D,0.6,0.6,0.8,1.4,5.0
3674,Brighton,Aston Villa,2.27,3.28,3.41,A,0.8,1.2,0.8,0.8,5.0
3675,Everton,Man City,10.95,6.04,1.28,A,2.4,1.8,0.4,1.6,5.0
3676,West Ham,Wolves,2.11,3.24,3.89,H,1.4,1.4,0.6,1.6,6.0
3677,Burnley,Leicester,2.94,3.34,2.52,A,1.4,0.4,2.8,0.4,0.0
3678,Leicester,Leeds,1.8,4.12,4.14,H,1.2,1.2,4.2,2.0,1.0
3679,Aston Villa,Southampton,2.36,3.48,3.04,H,2.0,2.0,2.0,1.6,1.0
3680,Burnley,Chelsea,7.44,4.15,1.5,A,1.0,0.8,0.6,0.4,1.0
3681,Newcastle,Brighton,2.77,3.19,2.74,H,1.4,1.4,1.2,1.2,1.0
3682,Norwich,Brentford,2.95,3.15,2.6,A,0.4,2.6,2.6,0.6,1.0
3683,Wolves,Crystal Palace,2.37,3.1,3.4,A,1.2,0.8,1.2,1.0,1.0
3684,Liverpool,West Ham,1.3,5.86,9.95,H,1.8,0.4,1.6,3.4,1.0
3685,Watford,Arsenal,6.14,4.02,1.59,A,2.6,2.8,1.2,0.4,4.0
3686,Man City,Man United,1.41,4.91,7.86,H,2.2,1.2,1.4,3.6,4.0
3687,Tottenham,Everton,1.61,4.13,5.61,H,0.8,1.4,2.2,2.0,6.0
3688,Norwich,Chelsea,11.9,5.59,1.29,A,1.8,2.8,0.6,0.8,0.0
3689,Southampton,Newcastle,2.0,3.7,3.71,A,1.0,0.6,1.6,2.0,0.0
3690,Wolves,Watford,1.82,3.5,4.84,H,0.4,1.0,0.4,1.0,0.0
3691,Leeds,Aston Villa,2.72,3.59,2.54,A,1.2,2.8,0.6,1.2,0.0
3692,Brighton,Liverpool,6.2,4.47,1.53,A,1.6,1.4,1.2,0.8,5.0
3693,Brentford,Burnley,2.2,3.23,3.65,H,1.2,1.6,1.4,0.8,5.0
3694,Man United,Tottenham,2.18,3.56,3.33,H,2.0,0.4,1.4,0.8,5.0
3695,Chelsea,Newcastle,1.33,5.3,10.16,H,1.4,1.2,1.0,1.8,6.0
3696,Everton,Wolves,2.31,3.24,3.35,A,1.2,1.2,0.8,1.4,6.0
3697,Leeds,Norwich,1.6,4.31,5.51,H,0.8,2.6,2.0,1.0,6.0
3698,Southampton,Watford,1.61,4.17,5.59,A,0.2,0.8,1.0,2.0,6.0
3699,West Ham,Aston Villa,2.33,3.31,3.24,H,1.4,0.8,0.6,1.4,6.0
3700,Arsenal,Leicester,1.53,4.55,6.0,H,1.4,0.8,2.4,1.4,6.0
3701,Crystal Palace,Man City,9.82,5.5,1.32,D,1.8,1.6,0.4,1.4,0.0
3702,Brighton,Tottenham,3.28,3.34,2.3,A,1.8,1.8,1.6,0.4,2.0
3703,Arsenal,Liverpool,3.78,3.98,1.92,A,1.6,0.8,0.8,1.4,2.0
3704,Everton,Newcastle,2.37,3.38,3.11,H,1.2,1.2,0.6,1.0,3.0
3705,Wolves,Leeds,2.14,3.49,3.56,A,1.2,1.0,3.0,1.8,4.0
3706,Aston Villa,Arsenal,2.99,3.47,2.41,A,2.8,1.8,1.0,2.0,5.0
3707,Leicester,Brentford,2.19,3.45,3.41,H,1.0,1.2,2.4,1.4,6.0
3708,Tottenham,West Ham,1.75,3.94,4.7,H,1.8,1.4,1.4,2.4,6.0
3709,Liverpool,Watford,1.13,9.36,21.82,H,0.6,0.2,1.2,3.0,4.0
3710,Brighton,Norwich,1.5,4.12,7.51,D,1.0,2.0,1.8,0.2,4.0
3711,Burnley,Man City,13.75,6.54,1.23,A,1.6,1.6,0.4,0.4,4.0
3712,Chelsea,Brentford,1.35,4.99,10.04,A,1.0,0.8,2.0,1.4,4.0
3713,Leeds,Southampton,2.42,3.61,2.86,D,1.6,2.6,2.4,0.8,4.0
3714,Wolves,Aston Villa,3.01,3.1,2.59,H,1.4,1.4,0.6,1.6,4.0
3715,Man United,Leicester,1.52,4.6,6.1,D,1.2,0.6,2.4,1.4,4.0
3716,West Ham,Everton,1.79,3.75,4.6,H,0.6,1.0,2.6,1.4,4.0
3717,Tottenham,Newcastle,1.52,4.36,6.58,H,1.0,1.2,0.8,2.6,4.0
3718,Crystal Palace,Arsenal,4.05,3.41,1.99,H,2.8,1.6,0.6,0.8,0.0
3719,Burnley,Everton,2.57,3.16,2.98,H,0.6,1.8,2.8,0.2,5.0
3720,Newcastle,Wolves,2.31,3.11,3.51,H,1.2,0.8,0.8,1.6,3.0
3721,Everton,Man United,4.48,3.84,1.8,H,2.2,0.6,2.0,0.8,6.0
3722,Arsenal,Brighton,1.65,3.9,5.64,A,1.4,0.8,1.4,1.2,6.0
3723,Southampton,Chelsea,3.98,3.69,1.93,A,1.8,1.0,0.6,1.4,6.0
3724,Watford,Leeds,2.69,3.54,2.58,A,1.2,2.6,3.0,0.6,6.0
3725,Aston Villa,Tottenham,3.15,3.55,2.27,A,2.2,1.4,1.2,1.8,6.0
3726,Brentford,West Ham,2.69,3.31,2.73,H,1.2,1.4,1.8,0.8,1.0
3727,Leicester,Crystal Palace,2.41,3.44,2.98,H,1.6,1.4,0.6,1.6,1.0
3728,Norwich,Burnley,2.97,3.19,2.56,H,1.0,2.4,1.2,1.0,1.0
3729,Man City,Liverpool,2.06,3.71,3.5,D,2.0,1.4,0.6,3.0,1.0
3730,Tottenham,Brighton,1.54,4.25,6.35,A,1.2,1.4,1.2,3.0,5.0
3731,Man United,Norwich,1.24,6.45,12.84,H,1.0,0.8,1.4,1.4,5.0
3732,Southampton,Arsenal,3.9,3.68,1.95,H,2.0,2.0,1.0,1.2,5.0
3733,Watford,Brentford,2.86,3.28,2.59,A,1.8,3.0,1.6,0.6,5.0
3734,Newcastle,Leicester,2.25,3.38,3.32,H,0.8,0.6,1.4,1.6,6.0
3735,West Ham,Burnley,1.72,3.84,5.02,D,0.8,0.6,1.0,1.4,6.0
3736,Liverpool,Man United,1.41,5.21,7.44,H,1.8,0.2,1.8,2.8,1.0
3737,Chelsea,Arsenal,1.87,3.64,4.34,A,1.0,1.4,1.2,1.4,2.0
3738,Everton,Leicester,2.32,3.45,3.15,D,1.0,0.4,1.4,1.0,2.0
3739,Newcastle,Crystal Palace,2.34,3.26,3.25,H,1.6,0.6,0.8,1.8,2.0
3740,Man City,Brighton,1.2,6.85,17.12,H,1.2,1.2,1.0,2.2,2.0
3741,Burnley,Southampton,2.76,3.41,2.61,H,1.2,2.0,2.2,0.8,3.0
3742,Arsenal,Man United,2.11,3.58,3.5,H,1.2,1.2,2.4,1.4,5.0
3743,Leicester,Aston Villa,2.85,3.39,2.54,D,1.4,1.0,1.0,1.6,5.0
3744,Man City,Watford,1.11,9.78,25.83,H,0.6,1.2,1.4,2.6,5.0
3745,Norwich,Newcastle,3.55,3.33,2.18,A,1.0,2.2,1.6,1.0,5.0
3746,Brentford,Tottenham,4.28,3.67,1.87,D,2.4,0.8,0.8,1.0,5.0
3747,Brighton,Southampton,2.17,3.32,3.59,D,1.0,1.8,2.0,0.0,6.0
